ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,5/158,69/26731,0.07246376811594203,12.259677123463586,7.221241170169455,5.6087539056486216e-5,0.048123108510465175,0.04475195221559637,Pastreoides11637/Pastreoides22716/Pastreoides28843/Pastreoides02443/Pastreoides35844,5
GO:0007271,"synaptic transmission, cholinergic",3/158,21/26731,0.14285714285714285,24.16907775768535,8.190099529948185,2.4919421822318795e-4,0.07854063072933487,0.0730386432251697,Pastreoides11826/Pastreoides11825/Pastreoides39196,3
GO:0003002,regionalization,4/158,53/26731,0.07547169811320754,12.768569381418677,6.612911366400518,2.7461758996270933e-4,0.07854063072933487,0.0730386432251697,Pastreoides28843/Pastreoides36131/Pastreoides42941/Pastreoides50515,4
GO:0006801,superoxide metabolic process,3/158,33/26731,0.09090909090909091,15.380322209436134,6.3737342491936655,9.704790376578571e-4,0.1581914009328795,0.1471096575967644,Pastreoides04835/Pastreoides17396/Pastreoides37848,3
GO:0004713,protein tyrosine kinase activity,7/158,263/26731,0.026615969581749048,4.502984068922366,4.402133435565856,9.960342585208653e-4,0.1581914009328795,0.1471096575967644,Pastreoides22716/Pastreoides28843/Pastreoides02443/Pastreoides28509/Pastreoides32789/Pastreoides40060/Pastreoides28508,7
GO:0060368,regulation of Fc receptor mediated stimulatory signaling pathway,2/158,10/26731,0.2,33.8367088607595,8.008312244761337,0.0015143708310725926,0.1581914009328795,0.1471096575967644,Pastreoides28843/Pastreoides32789,2
GO:0050808,synapse organization,5/158,142/26731,0.035211267605633804,5.9571670529506155,4.567036198279581,0.001583492506790041,0.1581914009328795,0.1471096575967644,Pastreoides47468/Pastreoides05364/Pastreoides53917/Pastreoides58035/Pastreoides33997,5
GO:0048666,neuron development,5/158,146/26731,0.03424657534246575,5.7939569967053925,4.478782355633428,0.0017890426185152902,0.1581914009328795,0.1471096575967644,Pastreoides22716/Pastreoides02443/Pastreoides17099/Pastreoides07928/Pastreoides28508,5
GO:0015871,choline transport,2/158,11/26731,0.18181818181818182,30.760644418872268,7.612515250670224,0.0018437226215953324,0.1581914009328795,0.1471096575967644,Pastreoides11826/Pastreoides11825,2
GO:0045334,clathrin-coated endocytic vesicle,2/158,11/26731,0.18181818181818182,30.760644418872268,7.612515250670224,0.0018437226215953324,0.1581914009328795,0.1471096575967644,Pastreoides11826/Pastreoides11825,2
GO:0042127,regulation of cell population proliferation,5/158,157/26731,0.03184713375796178,5.388010965089092,4.2520346418286294,0.0024548526579282162,0.16616013607403823,0.1545201608932904,Pastreoides58035/Pastreoides39196/Pastreoides07928/Pastreoides01588/Pastreoides01871,5
GO:0006869,lipid transport,4/158,97/26731,0.041237113402061855,6.976641002218452,4.547079720757942,0.0026581245465218586,0.16616013607403823,0.1545201608932904,Pastreoides51323/Pastreoides53896/Pastreoides59971/Pastreoides35802,4
GO:0002102,podosome,2/158,14/26731,0.14285714285714285,24.16907775768535,6.68631216633691,0.0030152166924461775,0.16616013607403823,0.1545201608932904,Pastreoides04835/Pastreoides06049,2
GO:1901605,alpha-amino acid metabolic process,2/158,14/26731,0.14285714285714285,24.16907775768535,6.68631216633691,0.0030152166924461775,0.16616013607403823,0.1545201608932904,Pastreoides46812/Pastreoides62513,2
GO:0060425,lung morphogenesis,2/158,15/26731,0.13333333333333333,22.557805907172995,6.439797315700399,0.003465634510905168,0.16616013607403823,0.1545201608932904,Pastreoides05364/Pastreoides28508,2
GO:0060972,left/right pattern formation,2/158,15/26731,0.13333333333333333,22.557805907172995,6.439797315700399,0.003465634510905168,0.16616013607403823,0.1545201608932904,Pastreoides25526/Pastreoides06589,2
GO:0008284,positive regulation of cell population proliferation,8/158,417/26731,0.019184652278177457,3.245727468657985,3.564013763360023,0.003467643704137096,0.16616013607403823,0.1545201608932904,Pastreoides22716/Pastreoides02443/Pastreoides02044/Pastreoides05364/Pastreoides28509/Pastreoides00332/Pastreoides42941/Pastreoides50515,8
GO:0034332,adherens junction organization,2/158,16/26731,0.125,21.147943037974684,6.216140836262425,0.0039454070893334475,0.16616013607403823,0.1545201608932904,Pastreoides28843/Pastreoides32789,2
GO:0004497,monooxygenase activity,5/158,180/26731,0.027777777777777776,4.699542897327707,3.8401802325971475,0.004401920105423376,0.16616013607403823,0.1545201608932904,Pastreoides50140/Pastreoides44748/Pastreoides51434/Pastreoides59052/Pastreoides32181,5
GO:0003146,heart jogging,2/158,17/26731,0.11764705882352941,19.903946388682055,6.011947867251012,0.004454176141844848,0.16616013607403823,0.1545201608932904,Pastreoides25526/Pastreoides06589,2
GO:0009277,fungal-type cell wall,2/158,17/26731,0.11764705882352941,19.903946388682055,6.011947867251012,0.004454176141844848,0.16616013607403823,0.1545201608932904,Pastreoides44994/Pastreoides59971,2
GO:0034058,endosomal vesicle fusion,2/158,17/26731,0.11764705882352941,19.903946388682055,6.011947867251012,0.004454176141844848,0.16616013607403823,0.1545201608932904,Pastreoides15488/Pastreoides48896,2
GO:0070064,proline-rich region binding,2/158,17/26731,0.11764705882352941,19.903946388682055,6.011947867251012,0.004454176141844848,0.16616013607403823,0.1545201608932904,Pastreoides28843/Pastreoides32789,2
GO:0005938,cell cortex,5/158,187/26731,0.026737967914438502,4.523624179245922,3.7285067141701465,0.005166271148531884,0.1776894619477205,0.1652418257347223,Pastreoides23049/Pastreoides28842/Pastreoides24788/Pastreoides33047/Pastreoides28508,5
GO:0051094,positive regulation of developmental process,4/158,119/26731,0.03361344537815126,5.68684182533773,3.9511430121184095,0.005513203626137584,0.1776894619477205,0.1652418257347223,Pastreoides22716/Pastreoides28509/Pastreoides50515/Pastreoides01871,4
GO:0042157,lipoprotein metabolic process,2/158,19/26731,0.10526315789473684,17.808794137241836,5.651554041971483,0.005557286316642247,0.1776894619477205,0.1652418257347223,Pastreoides51323/Pastreoides58036,2
GO:0070373,negative regulation of ERK1 and ERK2 cascade,3/158,61/26731,0.04918032786885246,8.320502178875286,4.413691892355535,0.005674260356907531,0.1776894619477205,0.1652418257347223,Pastreoides28843/Pastreoides32789/Pastreoides39196,3
