"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides06146",116.722007262295,4.82040423575117,0.750669571748842,6.42147279863898,1.34962132733533e-10,1.86450186371375e-07,"Upregulated"
"Pastreoides49534",565.357506643347,-3.15240240336486,0.493125904068786,-6.39269277349731,1.62989542145626e-10,2.1015871564257e-07,"Downregulated"
"Pastreoides40312",1184.46202498781,-3.20602157455516,0.504037198647762,-6.36068445574317,2.00856689449764e-10,2.42798076915493e-07,"Downregulated"
"Pastreoides51490",142.550724629876,-5.25173747155771,0.831416803997563,-6.31661213281552,2.67359475799471e-10,3.04176448319857e-07,"Downregulated"
"Pastreoides52103",78.7538341941144,6.17522496523209,0.987341493710182,6.25439627987996,3.99056563648688e-10,4.0621857881733e-07,"Upregulated"
"Pastreoides37386",309.923862978846,-4.25640694782876,0.679863907198186,-6.26067497151011,3.83314714370203e-10,4.0621857881733e-07,"Downregulated"
"Pastreoides42929",992.768230598854,-3.15431290196956,0.506439725359869,-6.22840733855968,4.71200642932239e-10,4.55674581747621e-07,"Downregulated"
"Pastreoides20605",89.6550767007289,-5.63468302432387,0.911469029776668,-6.18197968361526,6.33026742298189e-10,5.83017629656632e-07,"Downregulated"
"Pastreoides14684",615.620163308208,-3.14371511565875,0.511493307197157,-6.14615102763602,7.93857004163556e-10,6.97908559887606e-07,"Downregulated"
"Pastreoides15213",389.150822369033,-3.7655844467382,0.61647208123556,-6.10828058781033,1.00710187665396e-09,8.4688510418975e-07,"Downregulated"
"Pastreoides36871",337.187981704126,-4.84985163439612,0.797985134558335,-6.0776215299805,1.2197823007027e-09,9.82992061578791e-07,"Downregulated"
"Pastreoides20407",268.119871944454,-3.62823887241631,0.599938940369244,-6.0476802358974,1.46946237636757e-09,1.136834872853e-06,"Downregulated"
"Pastreoides36399",115.790148524647,-5.02578560221071,0.834868009671275,-6.0198564850863,1.74571782030117e-09,1.29861262932481e-06,"Downregulated"
"Pastreoides15962",158.371168758277,-3.37600214054727,0.562311455447427,-6.00379399680025,1.92759243192269e-09,1.38079871206728e-06,"Downregulated"
"Pastreoides23626",408.876237567153,-2.78219313218086,0.465326827347453,-5.97900866373954,2.24499619045857e-09,1.55073111855926e-06,"Downregulated"
"Pastreoides04910",187.824255314444,-3.26098717475086,0.547957120205029,-5.95117218940544,2.66228810496737e-09,1.77556255993703e-06,"Downregulated"
"Pastreoides43442",151.701655731568,-4.02653062314971,0.683469173921245,-5.89131269819884,3.83139760813231e-09,2.4701020379629e-06,"Downregulated"
"Pastreoides36148",242.788559929221,-3.66509021652785,0.625166639703875,-5.86258124436055,4.5572650225959e-09,2.8432923484525e-06,"Downregulated"
"Pastreoides25953",93.5420335410385,-4.15289176828228,0.710673190724059,-5.84360268895351,5.10837834603793e-09,3.08753579970999e-06,"Downregulated"
"Pastreoides12982",3620.78299262729,-3.24017175218116,0.562667463605163,-5.75859092939283,8.48189732126156e-09,4.82495223795646e-06,"Downregulated"
"Pastreoides08199",107.518312719328,-4.50466987652728,0.782031880068594,-5.76021258382991,8.40080643340712e-09,4.82495223795646e-06,"Downregulated"
"Pastreoides56021",1117.93214920203,-2.81851745040683,0.490575993932642,-5.74532281494766,9.17457836266685e-09,5.0698720032097e-06,"Downregulated"
"Pastreoides57301",245.320828805874,-3.1526872229048,0.550689656501281,-5.72497991506668,1.03445978558573e-08,5.55763519805935e-06,"Downregulated"
"Pastreoides43683",249.132550703696,-3.76285631611403,0.658253376358756,-5.71642539371227,1.0878819997285e-08,5.58476750702922e-06,"Downregulated"
"Pastreoides00393",4244.74398025536,-3.57528719488114,0.625600797531152,-5.71496585201062,1.09726056184846e-08,5.58476750702922e-06,"Downregulated"
"Pastreoides03514",108.678307391325,-3.78266539479417,0.667585786137408,-5.66618623904552,1.46010821960681e-08,7.24101360908085e-06,"Downregulated"
"Pastreoides05707",117.969013426337,-3.58348738130846,0.634575997509814,-5.64705787072106,1.63216901249066e-08,7.69945874892239e-06,"Downregulated"
"Pastreoides34857",181.584717825023,-3.28296532700792,0.581162017793368,-5.64896745914868,1.61414403759357e-08,7.69945874892239e-06,"Downregulated"
"Pastreoides09903",189.926346294799,-6.50134240535519,1.15217148667023,-5.64268642348029,1.67417101595213e-08,7.70955752845955e-06,"Downregulated"
"Pastreoides62647",116.377850285954,-3.49247753514145,0.6214720011915,-5.61968604932417,1.9130477060393e-08,8.60471062383861e-06,"Downregulated"
