"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides04920",51.2026542771899,2.20948196236275,1.32821479655906,1.6634974765277,0.0962128955648716,0.262523307460314,"Unchanged"
"Pastreoides26931",32.7850018755536,2.34406746232581,1.40946741334408,1.66308737621987,0.0962949464491619,0.262649862327356,"Unchanged"
"Pastreoides44415",73.0638551738444,2.06900291759523,1.24421686601814,1.66289573313424,0.0963333086609721,0.262682918814487,"Unchanged"
"Pastreoides02276",101.907487356394,-1.49466480231027,0.898793491016191,-1.66296798680682,0.0963188438246988,0.262682918814487,"Unchanged"
"Pastreoides14635",8.75013567867757,3.90777689878192,2.35004232179084,1.66285383992745,0.0963416962746401,0.262682918814487,"Unchanged"
"Pastreoides37262",28.0970105805006,3.05952899499628,1.83999351859732,1.6627933544726,0.0963538073506967,0.262684466283989,"Unchanged"
"Pastreoides43686",16.0217669020639,3.4467577251289,2.07302272695651,1.66267242529908,0.0963780247982891,0.262719014411819,"Unchanged"
"Pastreoides31722",21.4037536196022,-2.39246789376066,1.43908634116863,-1.66249086334724,0.096414393796551,0.262745194738437,"Unchanged"
"Pastreoides52750",20.1945945432465,-2.21016210337469,1.32940277467244,-1.66252255936449,0.0964080439198286,0.262745194738437,"Unchanged"
"Pastreoides40944",33.3260417002156,-2.59841854351065,1.56300406071008,-1.66245156287705,0.0964222675892374,0.262745194738437,"Unchanged"
"Pastreoides34121",109.663384498694,1.98693616759153,1.19528246697451,1.66231516188875,0.0964495993225059,0.262755809683638,"Unchanged"
"Pastreoides02159",49.1671854343457,2.33939149970748,1.4073516838003,1.66226503768438,0.0964596446587576,0.262755809683638,"Unchanged"
"Pastreoides24962",49.6182114275319,2.04971213255425,1.23308811359572,1.66225925783782,0.0964608030452239,0.262755809683638,"Unchanged"
"Pastreoides54127",128.065730761677,-1.58231214012905,0.952055145430053,-1.66199631158372,0.0965135140324621,0.262836467846183,"Unchanged"
"Pastreoides27029",62.9720955841573,1.99738698243123,1.2017950500604,1.66200300319996,0.0965121723255046,0.262836467846183,"Unchanged"
"Pastreoides51055",34.7890489585298,2.75367869046031,1.65715572584026,1.66168975402964,0.0965749965605042,0.262972432898269,"Unchanged"
"Pastreoides47964",9.79308758227045,3.84903986146412,2.3165193608375,1.66156170612472,0.0966006868496488,0.26301091528483,"Unchanged"
