"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides56806",111.97193709616,3.34318511601563,1.09462403456583,3.05418573907129,0.00225672313379418,0.197431773497025,"Unchanged"
"Pastreoides30515",45.294391790101,4.11456491878322,1.35268979433066,3.04176533010601,0.00235195177854405,0.197431773497025,"Unchanged"
"Pastreoides37261",45.0200646718324,-4.65524772609082,1.53085874829085,-3.04093877458533,0.00235841782471405,0.197431773497025,"Unchanged"
"Pastreoides21729",67.4474256741998,3.77225000005873,1.24323722975107,3.0342157633214,0.00241161885414169,0.198418831401209,"Unchanged"
"Pastreoides59961",60.8814780383035,3.97307702038364,1.30975098121673,3.03345985409588,0.00241766876909611,0.198418831401209,"Unchanged"
"Pastreoides33013",57.491869559713,3.88688877110331,1.28473115086178,3.02544915214054,0.00248264145016837,0.199662624603357,"Unchanged"
"Pastreoides36089",50.6755984025987,5.92066480625466,1.95752084488782,3.0245730571487,0.0024898432958629,0.199662624603357,"Unchanged"
"Pastreoides63514",44.7282497340867,3.25439995837941,1.07519467185248,3.0268006748697,0.00247156877412938,0.199662624603357,"Unchanged"
"Pastreoides01814",83.7331190075,2.70747024032658,0.897302373647793,3.01734434215295,0.00254999965599575,0.202937472622995,"Unchanged"
"Pastreoides53185",70.2065898124319,3.74229710235954,1.24342413985896,3.00967062034363,0.00261531139722153,0.206105845761327,"Unchanged"
"Pastreoides63384",47.7188619523743,3.92529094730657,1.30491634644297,3.00807860826204,0.00262905124531345,0.206105845761327,"Unchanged"
"Pastreoides08378",41.4381178493014,3.93326577553451,1.31042322127639,3.00152325727515,0.00268632518067619,0.207498867816201,"Unchanged"
"Pastreoides04490",52.6464149647414,3.91652831262153,1.30408166908246,3.0032845376756,0.00267082593393728,0.207498867816201,"Unchanged"
"Pastreoides07464",126.180114516592,2.92015911059973,0.978355322918832,2.98476334946256,0.00283797791297502,0.213189650110344,"Unchanged"
"Pastreoides33336",65.8449266962174,3.81197879420753,1.27713461177626,2.98479013806208,0.00283772940020626,0.213189650110344,"Unchanged"
